10,10,33.0
10,50,113.0
10,75,163.0
10,100,211.0
10,150,307.0
10,200,399.0
10,250,489.0
50,10,86.0
50,50,165.0
50,75,215.0
50,100,263.0
50,150,359.0
50,200,452.0
50,250,541.0
75,10,119.0
75,50,198.0
75,75,248.0
75,100,296.0
75,150,392.0
75,200,484.0
75,250,574.0
100,10,152.0
100,50,231.0
100,75,281.0
100,100,329.0
100,150,425.0
100,200,517.0
100,250,607.0
150,10,217.0
150,50,295.0
150,75,345.0
150,100,393.0
150,150,489.0
150,200,581.0
150,250,670.0
200,10,280.0
200,50,359.0
200,75,408.0
200,100,456.0
200,150,552.0
200,200,643.0
200,250,733.0
250,10,343.0
250,50,421.0
250,75,470.0
250,100,518.0
250,150,614.0
250,200,705.0
250,250,764.0
