10,10,23.0
10,50,82.0
10,75,120.0
10,100,157.0
10,150,229.0
10,200,298.0
10,250,365.0
50,10,63.0
50,50,122.0
50,75,160.0
50,100,197.0
50,150,269.0
50,200,338.0
50,250,405.0
75,10,89.0
75,50,148.0
75,75,186.0
75,100,222.0
75,150,294.0
75,200,363.0
75,250,430.0
100,10,114.0
100,50,173.0
100,75,211.0
100,100,247.0
100,150,319.0
100,200,388.0
100,250,455.0
150,10,163.0
150,50,197.0
150,75,260.0
150,100,296.0
150,150,367.0
150,200,437.0
150,250,503.0
200,10,212.0
200,50,271.0
200,75,308.0
200,100,344.0
200,150,416.0
200,200,484.0
200,250,551.0
250,10,260.0
250,50,319.0
250,75,356.0
250,100,392.0
250,150,463.0
250,200,532.0
250,250,596.0
