10,10,29.0
10,50,100.0
10,75,145.0
10,100,188.0
10,150,275.0
10,200,358.0
10,250,438.0
50,10,56.0
50,50,127.0
50,75,172.0
50,100,215.0
50,150,301.0
50,200,383.0
50,250,464.0
75,10,72.0
75,50,144.0
75,75,188.0
75,100,232.0
75,150,318.0
75,200,400.0
75,250,481.0
100,10,89.0
100,50,161.0
100,75,205.0
100,100,249.0
100,150,335.0
100,200,417.0
100,250,497.0
150,10,122.0
150,50,193.0
150,75,238.0
150,100,281.0
150,150,367.0
150,200,450.0
150,250,530.0
200,10,155.0
200,50,226.0
200,75,270.0
200,100,314.0
200,150,399.0
200,200,482.0
200,250,562.0
250,10,188.0
250,50,258.0
250,75,303.0
250,100,346.0
250,150,432.0
250,200,514.0
250,250,594.0
