10,10,43.0
10,50,125.0
10,75,175.0
10,100,225.0
10,150,323.0
10,200,417.0
10,250,508.0
50,10,80.0
50,50,161.0
50,75,212.0
50,100,261.0
50,150,359.0
50,200,453.0
50,250,544.0
75,10,103.0
75,50,184.0
75,75,235.0
75,100,284.0
75,150,382.0
75,200,475.0
75,250,567.0
100,10,126.0
100,50,207.0
100,75,258.0
100,100,307.0
100,150,404.0
100,200,498.0
100,250,589.0
150,10,171.0
150,50,252.0
150,75,303.0
150,100,351.0
150,150,447.0
150,200,543.0
150,250,635.0
200,10,216.0
200,50,296.0
200,75,347.0
200,100,396.0
200,150,494.0
200,200,587.0
200,250,678.0
250,10,260.0
250,50,340.0
250,75,390.0
250,100,440.0
250,150,537.0
250,200,630.0
250,250,720.0
