10,10,39.0
10,50,124.0
10,75,178.0
10,100,229.0
10,150,333.0
10,200,432.0
10,250,529.0
50,10,91.0
50,50,176.0
50,75,229.0
50,100,282.0
50,150,385.0
50,200,484.0
50,250,581.0
75,10,124.0
75,50,208.0
75,75,263.0
75,100,315.0
75,150,418.0
75,200,518.0
75,250,615.0
100,10,157.0
100,50,242.0
100,75,296.0
100,100,348.0
100,150,452.0
100,200,550.0
100,250,648.0
150,10,221.0
150,50,306.0
150,75,360.0
150,100,411.0
150,150,515.0
150,200,615.0
150,250,711.0
200,10,285.0
200,50,370.0
200,75,422.0
200,100,475.0
200,150,577.0
200,200,676.0
200,250,773.0
250,10,327.0
250,50,430.0
250,75,484.0
250,100,536.0
250,150,639.0
250,200,738.0
250,250,835.0
