10,10,26.0
10,50,92.0
10,75,133.0
10,100,173.0
10,150,252.0
10,200,328.0
10,250,402.0
50,10,67.0
50,50,135.0
50,75,177.0
50,100,216.0
50,150,296.0
50,200,371.0
50,250,445.0
75,10,97.0
75,50,163.0
75,75,204.0
75,100,244.0
75,150,323.0
75,200,399.0
75,250,473.0
100,10,215.0
100,50,190.0
100,75,231.0
100,100,270.0
100,150,350.0
100,200,426.0
100,250,500.0
150,10,178.0
150,50,243.0
150,75,284.0
150,100,324.0
150,150,403.0
150,200,478.0
150,250,552.0
200,10,230.0
200,50,295.0
200,75,337.0
200,100,376.0
200,150,455.0
200,200,530.0
200,250,604.0
250,10,283.0
250,50,348.0
250,75,388.0
250,100,427.0
250,150,506.0
250,200,581.0
250,250,655.0
