10,10,48.0
10,50,133.0
10,75,187.0
10,100,238.0
10,150,341.0
10,200,440.0
10,250,536.0
50,10,85.0
50,50,170.0
50,75,224.0
50,100,276.0
50,150,378.0
50,200,477.0
50,250,573.0
75,10,109.0
75,50,194.0
75,75,247.0
75,100,299.0
75,150,402.0
75,200,500.0
75,250,596.0
100,10,132.0
100,50,202.0
100,75,270.0
100,100,322.0
100,150,424.0
100,200,523.0
100,250,619.0
150,10,178.0
150,50,262.0
150,75,316.0
150,100,367.0
150,150,470.0
150,200,568.0
150,250,665.0
200,10,223.0
200,50,308.0
200,75,361.0
200,100,413.0
200,150,515.0
200,200,613.0
200,250,709.0
250,10,268.0
250,50,352.0
250,75,405.0
250,100,456.0
250,150,559.0
250,200,657.0
250,250,753.0
