10,10,27.0
10,50,121.0
10,75,181.0
10,100,239.0
10,150,353.0
10,200,465.0
10,250,572.0
50,10,52.0
50,50,146.0
50,75,205.0
50,100,263.0
50,150,377.0
50,200,488.0
50,250,596.0
75,10,67.0
75,50,161.0
75,75,220.0
75,100,279.0
75,150,393.0
75,200,503.0
75,250,610.0
100,10,82.0
100,50,176.0
100,75,235.0
100,100,293.0
100,150,407.0
100,200,518.0
100,250,625.0
150,10,112.0
150,50,205.0
150,75,265.0
150,100,323.0
150,150,437.0
150,200,548.0
150,250,655.0
200,10,142.0
200,50,236.0
200,75,295.0
200,100,353.0
200,150,467.0
200,200,577.0
200,250,685.0
250,10,171.0
250,50,264.0
250,75,323.0
250,100,382.0
250,150,495.0
250,200,606.0
250,250,713.0
