10,10,32.0
10,50,120.0
10,75,175.0
10,100,229.0
10,150,335.0
10,200,437.0
10,250,536.0
50,10,96.0
50,50,183.0
50,75,238.0
50,100,293.0
50,150,398.0
50,200,500.0
50,250,599.0
75,10,135.0
75,50,222.0
75,75,278.0
75,100,332.0
75,150,437.0
75,200,539.0
75,250,638.0
100,10,174.0
100,50,261.0
100,75,316.0
100,100,370.0
100,150,475.0
100,200,577.0
100,250,676.0
150,10,251.0
150,50,338.0
150,75,393.0
150,100,447.0
150,150,552.0
150,200,654.0
150,250,753.0
200,10,326.0
200,50,413.0
200,75,468.0
200,100,521.0
200,150,626.0
200,200,728.0
200,250,827.0
250,10,401.0
250,50,487.0
250,75,542.0
250,100,595.0
250,150,699.0
250,200,801.0
250,250,899.0
