10,10,53.0
10,50,153.0
10,75,216.0
10,100,277.0
10,150,398.0
10,200,513.0
10,250,627.0
50,10,113.0
50,50,213.0
50,75,276.0
50,100,336.0
50,150,457.0
50,200,573.0
50,250,686.0
75,10,150.0
75,50,250.0
75,75,314.0
75,100,375.0
75,150,495.0
75,200,611.0
75,250,724.0
100,10,188.0
100,50,288.0
100,75,351.0
100,100,412.0
100,150,533.0
100,200,648.0
100,250,762.0
150,10,261.0
150,50,361.0
150,75,424.0
150,100,484.0
150,150,605.0
150,200,720.0
150,250,834.0
200,10,333.0
200,50,433.0
200,75,495.0
200,100,556.0
200,150,676.0
200,200,792.0
200,250,905.0
250,10,405.0
250,50,503.0
250,75,567.0
250,100,627.0
250,150,748.0
250,200,863.0
250,250,976.0
