10,10,36.0
10,50,138.0
10,75,203.0
10,100,265.0
10,150,389.0
10,200,508.0
10,250,624.0
50,10,110.0
50,50,212.0
50,75,277.0
50,100,339.0
50,150,463.0
50,200,582.0
50,250,698.0
75,10,157.0
75,50,258.0
75,75,323.0
75,100,385.0
75,150,509.0
75,200,628.0
75,250,743.0
100,10,203.0
100,50,305.0
100,75,369.0
100,100,431.0
100,150,555.0
100,200,673.0
100,250,789.0
150,10,293.0
150,50,395.0
150,75,459.0
150,100,521.0
150,150,645.0
150,200,762.0
150,250,878.0
200,10,383.0
200,50,484.0
200,75,548.0
200,100,609.0
200,150,732.0
200,200,850.0
200,250,965.0
250,10,470.0
250,50,571.0
250,75,635.0
250,100,697.0
250,150,819.0
250,200,937.0
250,250,1052.0
