10,10,75.0
10,50,176.0
10,75,239.0
10,100,300.0
10,150,421.0
10,200,538.0
10,250,652.0
50,10,117.0
50,50,217.0
50,75,280.0
50,100,341.0
50,150,463.0
50,200,579.0
50,250,693.0
75,10,144.0
75,50,244.0
75,75,307.0
75,100,367.0
75,150,489.0
75,200,605.0
75,250,719.0
100,10,170.0
100,50,270.0
100,75,333.0
100,100,394.0
100,150,514.0
100,200,631.0
100,250,745.0
150,10,221.0
150,50,321.0
150,75,384.0
150,100,444.0
150,150,565.0
150,200,682.0
150,250,795.0
200,10,272.0
200,50,371.0
200,75,434.0
200,100,494.0
200,150,616.0
200,200,731.0
200,250,845.0
250,10,322.0
250,50,421.0
250,75,484.0
250,100,544.0
250,150,665.0
250,200,780.0
250,250,894.0
