10,10,44.0
10,50,161.0
10,75,235.0
10,100,305.0
10,150,448.0
10,200,584.0
10,250,716.0
50,10,130.0
50,50,246.0
50,75,320.0
50,100,391.0
50,150,533.0
50,200,669.0
50,250,801.0
75,10,185.0
75,50,300.0
75,75,374.0
75,100,445.0
75,150,586.0
75,200,722.0
75,250,854.0
100,10,239.0
100,50,355.0
100,75,428.0
100,100,499.0
100,150,639.0
100,200,775.0
100,250,907.0
150,10,345.0
150,50,460.0
150,75,533.0
150,100,604.0
150,150,745.0
150,200,878.0
150,250,1011.0
200,10,450.0
200,50,564.0
200,75,636.0
200,100,707.0
200,150,847.0
200,200,981.0
200,250,1112.0
250,10,551.0
250,50,665.0
250,75,737.0
250,100,806.0
250,150,947.0
250,200,1080.0
250,250,1211.0
