10,10,29.0
10,50,110.0
10,75,161.0
10,100,211.0
10,150,309.0
10,200,403.0
10,250,495.0
50,10,87.0
50,50,168.0
50,75,219.0
50,100,269.0
50,150,367.0
50,200,462.0
50,250,553.0
75,10,124.0
75,50,205.0
75,75,256.0
75,100,306.0
75,150,404.0
75,200,498.0
75,250,589.0
100,10,160.0
100,50,242.0
100,75,293.0
100,100,343.0
100,150,440.0
100,200,535.0
100,250,626.0
150,10,232.0
150,50,313.0
150,75,364.0
150,100,414.0
150,150,512.0
150,200,605.0
150,250,698.0
200,10,303.0
200,50,384.0
200,75,435.0
200,100,484.0
200,150,581.0
200,200,675.0
200,250,766.0
250,10,373.0
250,50,454.0
250,75,504.0
250,100,551.0
250,150,650.0
250,200,744.0
250,250,835.0
