10,10,28.0
10,50,108.0
10,75,158.0
10,100,207.0
10,150,304.0
10,200,397.0
10,250,487.0
50,10,57.0
50,50,137.0
50,75,188.0
50,100,237.0
50,150,333.0
50,200,427.0
50,250,517.0
75,10,76.0
75,50,156.0
75,75,206.0
75,100,255.0
75,150,352.0
75,200,445.0
75,250,536.0
100,10,94.0
100,50,175.0
100,75,225.0
100,100,274.0
100,150,370.0
100,200,463.0
100,250,553.0
150,10,130.0
150,50,210.0
150,75,261.0
150,100,310.0
150,150,406.0
150,200,500.0
150,250,589.0
200,10,166.0
200,50,247.0
200,75,297.0
200,100,345.0
200,150,443.0
200,200,535.0
200,250,625.0
250,10,202.0
250,50,282.0
250,75,332.0
250,100,381.0
250,150,477.0
250,200,569.0
250,250,660.0
