10,10,83.0
10,50,213.0
10,75,294.0
10,100,372.0
10,150,528.0
10,200,678.0
10,250,824.0
50,10,135.0
50,50,265.0
50,75,346.0
50,100,425.0
50,150,580.0
50,200,730.0
50,250,876.0
75,10,168.0
75,50,298.0
75,75,378.0
75,100,456.0
75,150,612.0
75,200,761.0
75,250,907.0
100,10,201.0
100,50,330.0
100,75,411.0
100,100,489.0
100,150,645.0
100,200,794.0
100,250,939.0
150,10,265.0
150,50,393.0
150,75,474.0
150,100,552.0
150,150,707.0
150,200,856.0
150,250,1002.0
200,10,328.0
200,50,456.0
200,75,537.0
200,100,615.0
200,150,770.0
200,200,919.0
200,250,1064.0
250,10,390.0
250,50,518.0
250,75,600.0
250,100,677.0
250,150,832.0
250,200,980.0
250,250,1125.0
